image_id,caption_gt,score_siglip_gt,caption_modified,score_siglip_modified,caption_blip,score_siglip_blip,attribute_input,attribute_output,score_cider_blip,attribute_pair,diff,correct_prediction,sensitivity_score,delta_score,rsd,misrank,delta_s
106281,A long silver train traveling through a small city.,0.1205989345908165,A long silver train traveling through a small city.,0.1205989345908165,a train on the tracks,0.09348857402801514,None,None,0.2833704489245469,None → None,0.0,False,0.0,0.0,0.0,0,0.0
106330,There is a stuffed bear on a white floor,0.12118884921073914,There is a stuffed bear on a blue floor,0.11042794585227966,a teddy bear sitting on a table,0.08542893826961517,white,blue,0.5198107397448188,white → blue,0.010760903358459473,True,0.010760903358459473,0.010760903358459473,0.08879450071967426,0,0.010760903358459473
106389,A tabby cat siting on an orange chair,0.17140796780586243,A tabby cat siting on an orange chair,0.17140796780586243,a cat sitting on a chair in a room,0.15396574139595032,None,None,0.9264198027694872,None → None,0.0,False,0.0,0.0,0.0,0,0.0
107087,A black cat sits in a car and looks out.,0.1659632921218872,A blue cat sits in a car and looks out.,0.09798068553209305,a cat sitting in the passenger seat of a car,0.17828285694122314,black,blue,1.0274443979220984,black → blue,0.06798260658979416,True,0.06798260658979416,0.06798260658979416,0.4096243556066976,0,0.06798260658979416
107339,Two girls play Wii in a room with ourange rugs and white sofas.,0.22470873594284058,Two girls play Wii in a room with ourange rugs and red sofas.,0.23139269649982452,a woman standing in a room with a couch and a table,0.1008252426981926,white,red,1.359780410298452,white → red,-0.006683960556983948,False,-0.006683960556983948,-0.006683960556983948,-0.02974499646815758,1,-0.006683960556983948
107554,A blue and white surfboard resting against a wheelbarrow in a backyard.,0.1970890462398529,A green and white surfboard resting against a wheelbarrow in a backyard.,0.1825551688671112,a surfboard is hanging on a wall,0.10110775381326675,blue,green,0.3596582379564383,blue → green,0.0145338773727417,True,0.0145338773727417,0.0145338773727417,0.07374269473633913,0,0.0145338773727417
108026,A person uses a black computer keyboard on a wooden desk.,0.10791455209255219,A person uses a red computer keyboard on a wooden desk.,0.09664644300937653,a person is typing on a computer,0.10558290779590607,black,red,0.639587769063983,black → red,0.01126810908317566,True,0.01126810908317566,0.01126810908317566,0.10441695642225936,0,0.01126810908317566
108244,A black cat with a hat on the ground.,0.09715163707733154,A yellow cat with a hat on the ground.,0.09818901121616364,a cat in a box with a pirate hat,0.24588704109191895,black,yellow,0.9285280310999702,black → yellow,-0.0010373741388320923,False,-0.0010373741388320923,-0.0010373741388320923,-0.01067788634386423,1,-0.0010373741388320923
108495,A girl in an orange sweater is sitting on a skateboard.,0.1760670393705368,A girl in an orange sweater is sitting on a skateboard.,0.1760670393705368,a young girl sitting on a bench,0.09224843978881836,None,None,0.7598030422766247,None → None,0.0,False,0.0,0.0,0.0,0,0.0
109313,A guy in a green shirt casually plays the Nintendo Wii.,0.1120661124587059,A guy in a black shirt casually plays the Nintendo Wii.,0.08305837213993073,a man standing in a living room holding a wii game controller,0.1840173453092575,green,black,0.03953440930700617,green → black,0.029007740318775177,True,0.029007740318775177,0.029007740318775177,0.2588448879179595,0,0.029007740318775177
109798,three different donuts one is pink one is brown and one has white sprinkles,0.16698043048381805,three different donuts one is pink one is yellow and one has white sprinkles,0.1501239538192749,a white plate with dont,0.06586474180221558,brown,yellow,0.0050747490739503015,brown → yellow,0.016856476664543152,True,0.016856476664543152,0.016856476664543152,0.10094881547318026,0,0.016856476664543152
109827,A brown teddy bear sitting up against a tree.,0.15587037801742554,A white teddy bear sitting up against a tree.,0.11659462749958038,a teddy bear sitting on the sidewalk,0.17012950778007507,brown,white,2.051486694695544,brown → white,0.039275750517845154,True,0.039275750517845154,0.039275750517845154,0.2519770017716536,0,0.039275750517845154
109976,An all white kitchen with an electric stovetop. ,0.10890000313520432,An all green kitchen with an electric stovetop. ,0.08717082440853119,a kitchen with a stove and microwave,0.11207498610019684,white,green,0.546810448288849,white → green,0.021729178726673126,True,0.021729178726673126,0.021729178726673126,0.19953331589619297,0,0.021729178726673126
109992,A woman in a blue jacket is skiing in front of a house.,0.15079469978809357,A woman in a gray jacket is skiing in front of a house.,0.13025739789009094,a person is snowboardinging in a neighborhood,0.13488177955150604,blue,gray,0.10631741130395028,blue → gray,0.020537301898002625,True,0.020537301898002625,0.020537301898002625,0.13619379147186847,0,0.020537301898002625
110282,"A metal pole with a traffic light attached, red right arrow illuminated, with green grass, green trees, and white sky in background.",0.1913796216249466,"A metal pole with a traffic light attached, blue right arrow illuminated, with green grass, green trees, and white sky in background.",0.15932920575141907,a stop light on a pole in a grassy field,0.17409954965114594,red,blue,0.07200589559427281,red → blue,0.03205041587352753,True,0.03205041587352753,0.03205041587352753,0.16747036910929763,0,0.03205041587352753
110359,A large aircraft in the blue sky by itself,0.1298079639673233,A large aircraft in the black sky by itself,0.12044231593608856,a plane flying in the sky,0.11598609387874603,blue,black,0.7115207387582484,blue → black,0.009365648031234741,True,0.009365648031234741,0.009365648031234741,0.07215002643129327,0,0.009365648031234741
110884,A white sink sitting next to a toilet.,0.10632181167602539,A gray sink sitting next to a toilet.,0.08806318044662476,a bathroom with a sink and a mirror,0.10588957369327545,white,gray,0.7162603556470213,white → gray,0.018258631229400635,True,0.018258631229400635,0.018258631229400635,0.17172987312365173,0,0.018258631229400635
110972,A large black bear walking across a field.,0.13891181349754333,A large yellow bear walking across a field.,0.08226029574871063,a black bear walking through a forest,0.14547386765480042,black,yellow,2.1818449011226333,black → yellow,0.0566515177488327,True,0.0566515177488327,0.0566515177488327,0.4078236135750585,0,0.0566515177488327
111207,Two pictures of a guy with a black shirt and hat on with a skateboard.,0.11923208832740784,Two pictures of a guy with a blue shirt and hat on with a skateboard.,0.1142243891954422,a man on a skateboard,0.0979500561952591,black,blue,0.012066462223800574,black → blue,0.005007699131965637,True,0.005007699131965637,0.005007699131965637,0.04199959257791947,0,0.005007699131965637
111951,A couple of white bathroom sinks sitting next to a toilet.,0.059431836009025574,A couple of blue bathroom sinks sitting next to a toilet.,0.05398920923471451,a bathroom with a sink and a toilet,0.09235678613185883,white,blue,0.35414929280661306,white → blue,0.005442626774311066,True,0.005442626774311066,0.005442626774311066,0.09157763144797554,0,0.005442626774311066
112110,A person is stomping on a black briefcase.,0.11700011789798737,A person is stomping on a white briefcase.,0.09895040839910507,a man riding a skateboard on a sidewalk,0.1058247983455658,black,white,0.06578623873693687,black → white,0.018049709498882294,True,0.018049709498882294,0.018049709498882294,0.15427086590305722,0,0.018049709498882294
112378,A wooden table topped with a bunch of green bananas.,0.14522138237953186,A wooden table topped with a bunch of gray bananas.,0.14543583989143372,a wooden picnic table,0.02869356982409954,green,gray,0.40109939674107464,green → gray,-0.00021445751190185547,False,-0.00021445751190185547,-0.00021445751190185547,-0.0014767626391365494,1,-0.00021445751190185547
112997,a hand is holding a gray cellphone and some wires,0.11088397353887558,a hand is holding a yellow cellphone and some wires,0.07896549999713898,a person holding a black and gray camera,0.008490562438964844,gray,yellow,0.6634878658994549,gray → yellow,0.0319184735417366,True,0.0319184735417366,0.0319184735417366,0.287854705446194,0,0.0319184735417366
113403,"A white, beige and brown baby bear under a beige/white comforter.",0.12251714617013931,A brown beige and brown baby bear under a beige/white comforter.,0.12570080161094666,a teddy bear and a stuffed bear are in a bed,0.16327664256095886,white,brown,0.1980574392837228,white → brown,-0.0031836554408073425,False,-0.0031836554408073425,-0.0031836554408073425,-0.025985386864840997,1,-0.0031836554408073425
114770,"A green military jeep, and motorcycle on display.",0.21295928955078125,"A gray military jeep, and motorcycle on display.",0.20973289012908936,a military vehicle,0.05776042491197586,green,gray,0.719904106396023,green → gray,0.0032263994216918945,True,0.0032263994216918945,0.0032263994216918945,0.015150310787088454,0,0.0032263994216918945
114871,A banana sitting on top of a white plate next to a pastry.,0.12795889377593994,A banana sitting on top of a blue plate next to a pastry.,0.12476842850446701,a banana and a piece of butter on a plate,0.14878562092781067,white,blue,0.7717513942020527,white → blue,0.003190465271472931,True,0.003190465271472931,0.003190465271472931,0.024933517142306155,0,0.003190465271472931
115118,"A train pulling red, white and blue cars.",0.05023633688688278,A train pulling brown white and blue cars.,0.031405821442604065,a train on the tracks,0.09092813730239868,red,brown,0.3327561975125337,red → brown,0.018830515444278717,True,0.018830515444278717,0.018830515444278717,0.374838545387563,0,0.018830515444278717
115870,A large brown sectional sofa has people on it.,0.13195496797561646,A large green sectional sofa has people on it.,0.11214292049407959,a group of people sitting on couches in a living room,0.13957080245018005,brown,green,0.2637372632236167,brown → green,0.019812047481536865,True,0.019812047481536865,0.019812047481536865,0.1501424901652651,0,0.019812047481536865
115885,"A brown, white and black cat looking at a laptop.",0.15885907411575317,A gray white and black cat looking at a laptop.,0.1492484211921692,a cat is looking at a laptop,0.14892186224460602,brown,gray,1.6874092959878693,brown → gray,0.009610652923583984,True,0.009610652923583984,0.009610652923583984,0.060497978960781,0,0.009610652923583984
115898,A man in black wetsuit on white surfboard riding wave.,0.1676560640335083,A man in red wetsuit on white surfboard riding wave.,0.14254194498062134,a man in a wet suit surfing on a wave,0.12842752039432526,black,red,0.2515825786862866,black → red,0.025114119052886963,True,0.025114119052886963,0.025114119052886963,0.14979547085077444,0,0.025114119052886963
115946,The street light is green above a quiet city street.,0.17811277508735657,The street light is brown above a quiet city street.,0.140939861536026,a street with a traffic light on a pole,0.13951879739761353,green,brown,0.5771845794143879,green → brown,0.037172913551330566,True,0.037172913551330566,0.037172913551330566,0.20870436459764816,0,0.037172913551330566
116479,A bed in a bedroom with a white covering next to a doorway.,0.10125108063220978,A bed in a bedroom with a gray covering next to a doorway.,0.07419037073850632,a bed with a white canopy,0.08571326732635498,white,gray,0.4001301219554849,white → gray,0.02706070989370346,True,0.02706070989370346,0.02706070989370346,0.26726341807649767,0,0.02706070989370346
116825,A black and white cat sitting on a bench reaching for a toothbrush on a table.,0.14482054114341736,A green and white cat sitting on a bench reaching for a toothbrush on a table.,0.11682797968387604,a cat is sitting on a table with a cell,0.11232787370681763,black,green,0.3776559107093285,black → green,0.02799256145954132,True,0.02799256145954132,0.02799256145954132,0.19329137454209608,0,0.02799256145954132
117525,A man in a red Santa hat and a dog pose in front of a Christmas tree.,0.17594492435455322,A man in a yellow Santa hat and a dog pose in front of a Christmas tree.,0.15704095363616943,a man in a santa hat holding a dog,0.16318881511688232,red,yellow,0.475257602118272,red → yellow,0.01890397071838379,True,0.01890397071838379,0.01890397071838379,0.10744254651125762,0,0.01890397071838379
117744,A young girl in a white top poses with a yellow tennis racket.,0.15913382172584534,A young girl in a red top poses with a yellow tennis racket.,0.11096390336751938,a little girl holding a tennis racket,0.15664902329444885,white,red,0.3923508100756418,white → red,0.04816991835832596,True,0.04816991835832596,0.04816991835832596,0.30270069452182685,0,0.04816991835832596
117914,A white toilet sitting in a bathroom next to a sink.,0.062081657350063324,A black toilet sitting in a bathroom next to a sink.,0.06769979000091553,"a bathroom with a toilet, sink, and a basket",0.13920991122722626,white,black,0.5045031588747916,white → black,-0.005618132650852203,False,-0.005618132650852203,-0.005618132650852203,-0.09049585482508825,1,-0.005618132650852203
118405,"A blue and white street sign that reads ""Othello.""",0.1948319971561432,"A gray and white street sign that reads ""Othello.""",0.17444109916687012,a street sign on a pole,0.059522759169340134,blue,gray,0.9238835249617354,blue → gray,0.02039089798927307,True,0.02039089798927307,0.02039089798927307,0.10465887681134481,0,0.02039089798927307
118594,Brown and white cow with long horns standing next to a chain fence. ,0.15413053333759308,blue and white cow with long horns standing next to a chain fence. ,0.11447841674089432,a couple of cows grazing in a field,0.11685879528522491,brown,blue,0.0008101135912927915,brown → blue,0.03965211659669876,True,0.03965211659669876,0.03965211659669876,0.2572632153932049,0,0.03965211659669876
118921,a woman is wearing a pink and black jacket is sking,0.06284633278846741,a woman is wearing a pink and blue jacket is sking,0.03728446736931801,a woman skiing down a snowy slope,0.12247656285762787,black,blue,0.3056470193982743,black → blue,0.0255618654191494,True,0.0255618654191494,0.0255618654191494,0.4067359905499549,0,0.0255618654191494
119038,Three white cows are standing in a grassy field.,0.16297315061092377,Three green cows are standing in a grassy field.,0.1489025205373764,a clear blue sky,0.015379680320620537,white,green,0.0014906972187081707,white → green,0.014070630073547363,True,0.014070630073547363,0.014070630073547363,0.08633710535018789,0,0.014070630073547363
119233,A black and white cat laying across the keyboard of a laptop.,0.19783204793930054,A gray and white cat laying across the keyboard of a laptop.,0.17200401425361633,a cat laying on a laptop,0.17732077836990356,black,gray,0.6633883211611581,black → gray,0.025828033685684204,True,0.025828033685684204,0.025828033685684204,0.13055535720688108,0,0.025828033685684204
119452,a spotty banana sitting on top of an orange and some other fruit ,0.17261594533920288,a spotty banana sitting on top of an orange and some other fruit ,0.17261594533920288,a basket of fruit,0.08126712590456009,None,None,0.24405393483370466,None → None,0.0,False,0.0,0.0,0.0,0,0.0
119516,some buildings and a woman wearing a black dress and lights,0.14264041185379028,some buildings and a woman wearing a blue dress and lights,0.1314987689256668,a woman walking down a street at night,0.1572154313325882,black,blue,0.34590076102931905,black → blue,0.011141642928123474,True,0.011141642928123474,0.011141642928123474,0.07811000251137747,0,0.011141642928123474
119677,A small piece of dessert sitting on a gray plate.,0.08766592293977737,A small piece of dessert sitting on a brown plate.,0.07940591871738434,a piece of cheese on a stone with a fork,0.1403227299451828,gray,brown,0.6934686489718704,gray → brown,0.008260004222393036,True,0.008260004222393036,0.008260004222393036,0.09422137981787171,0,0.008260004222393036
119828,A black cat on a wooden table in front of a laptop. ,0.163600891828537,A yellow cat on a wooden table in front of a laptop. ,0.11593087762594223,a cat sitting on a desk next to a laptop,0.17013293504714966,black,yellow,0.3539023595257689,black → yellow,0.04767001420259476,True,0.04767001420259476,0.04767001420259476,0.29137991651387596,0,0.04767001420259476
119911,A boy in white jersey doing a trick on a skateboard.,0.16433066129684448,A boy in gray jersey doing a trick on a skateboard.,0.1538965255022049,a boy on a skateboard,0.07747548818588257,white,gray,0.3874756362254567,white → gray,0.010434135794639587,True,0.010434135794639587,0.010434135794639587,0.06349475936077151,0,0.010434135794639587
119995,a male tennis player with a blue shirt is playing tennis,0.14896655082702637,a male tennis player with a brown shirt is playing tennis,0.13157160580158234,a man playing tennis,0.07979022711515427,blue,brown,1.0156273034099919,blue → brown,0.01739494502544403,True,0.01739494502544403,0.01739494502544403,0.1167708114933956,0,0.01739494502544403
120420,A man holding a silver flip phone open in front of his face.,0.15551114082336426,A man holding a silver flip phone open in front of his face.,0.15551114082336426,a man taking a picture of himself,0.053282227367162704,None,None,0.06809267832074162,None → None,0.0,False,0.0,0.0,0.0,0,0.0
120853,"A sandwich, drink, salad and pepper shaker atop a white table.",0.07912985980510712,"A sandwich, drink, salad and pepper shaker atop a blue table.",0.09417204558849335,a sandwich on a plate,0.08984443545341492,white,blue,0.0009464132794950035,white → blue,-0.01504218578338623,False,-0.01504218578338623,-0.01504218578338623,-0.19009493787091727,1,-0.01504218578338623
121153,A white road sign suspended over a highway.,0.11176487803459167,A red road sign suspended over a highway.,0.12031368911266327,a street sign with a mountain in the background,0.14044098556041718,white,red,0.23412801599810854,white → red,-0.008548811078071594,False,-0.008548811078071594,-0.008548811078071594,-0.07648924446037246,1,-0.008548811078071594
121417,A woman sitting on a bench holding a pink umbrella.,0.18590381741523743,A woman sitting on a bench holding a pink umbrella.,0.18590381741523743,a woman sitting on a bench with an umbrella,0.17475229501724243,None,None,3.2639159758818277,None → None,0.0,False,0.0,0.0,0.0,0,0.0
121506,A white umbrella that has been blown up the wrong way.,0.09280622750520706,A yellow umbrella that has been blown up the wrong way.,0.058992065489292145,a patio with a table and umbrella,0.11413205415010452,white,yellow,0.26298391088289363,white → yellow,0.03381416201591492,True,0.03381416201591492,0.03381416201591492,0.3643522953674387,0,0.03381416201591492
121591,A man performs a skateboarding trip on a pink half-pipe.,0.17223265767097473,A man performs a skateboarding trip on a pink half-pipe.,0.17223265767097473,a skateboarder doing a trick on a pink wall,0.17568911612033844,None,None,0.6385385856735704,None → None,0.0,False,0.0,0.0,0.0,0,0.0
121673,A man in a red t shirt riding a wave on top of a surfboard.,0.1292591243982315,A man in a black t shirt riding a wave on top of a surfboard.,0.11877106130123138,a man surfing on a wave,0.12811875343322754,red,black,0.3723120044250173,red → black,0.010488063097000122,True,0.010488063097000122,0.010488063097000122,0.08113982781352971,0,0.010488063097000122
121744,A man standing next to a beautiful woman in a short blue skirt facing the crowd.,0.03015393391251564,A man standing next to a beautiful woman in a short black skirt facing the crowd.,-0.018067313358187675,a man in a blue shirt,0.015294380486011505,blue,black,0.11404031557496686,blue → black,0.048221247270703316,True,0.048221247270703316,0.048221247270703316,1.5991693624654622,0,0.048221247270703316
122606,A white bus with bicycle rack parked on the side of a street.,0.10340201109647751,A brown bus with bicycle rack parked on the side of a street.,0.10254442691802979,a bus on the road,0.06778547167778015,white,brown,0.25914194936760526,white → brown,0.0008575841784477234,True,0.0008575841784477234,0.0008575841784477234,0.008293689545821008,0,0.0008575841784477234
122745,A red stop sign sitting on the side of a dark road.,0.1611781120300293,A gray stop sign sitting on the side of a dark road.,0.1443282663822174,a stop sign at night,0.18591932952404022,red,gray,0.5111897367921789,red → gray,0.01684984564781189,True,0.01684984564781189,0.01684984564781189,0.10454177329408458,0,0.01684984564781189
122927,Two game birds with red heads on the sidewalk.,0.14070755243301392,Two game birds with brown heads on the sidewalk.,0.1330709457397461,a bird walking on the road,0.07845614105463028,red,brown,0.16847873753510234,red → brown,0.007636606693267822,True,0.007636606693267822,0.007636606693267822,0.054272898371275066,0,0.007636606693267822
122962,Large group of little kids and adults sitting and surrounding a long table with blue plates.,0.099005326628685,Large group of little kids and adults sitting and surrounding a long table with white plates.,0.08404511213302612,a group of children sitting at a table eating,0.12572644650936127,blue,white,0.3200073849439914,blue → white,0.014960214495658875,True,0.014960214495658875,0.014960214495658875,0.15110514762267774,0,0.014960214495658875
123131,A large black semi parked in a parking lot.,0.07833395898342133,A large green semi parked in a parking lot.,0.050200313329696655,a semi truck,0.021890975534915924,black,green,0.8004790087526106,black → green,0.02813364565372467,True,0.02813364565372467,0.02813364565372467,0.35915005469950656,0,0.02813364565372467
124636,A brown and black cow is next to a fence.,0.14129671454429626,A gray and black cow is next to a fence.,0.11004878580570221,a cow laying down,0.10511066019535065,brown,gray,0.5941246325857253,brown → gray,0.031247928738594055,True,0.031247928738594055,0.031247928738594055,0.2211511346132389,0,0.031247928738594055
124659,A living room with a large green couch and office desk.,0.09706784784793854,A living room with a large yellow couch and office desk.,0.0793890655040741,a living room with a couch and a television,0.09984564781188965,green,yellow,2.479312838550008,green → yellow,0.01767878234386444,True,0.01767878234386444,0.01767878234386444,0.18212809633483484,0,0.01767878234386444
124798,a yellow and blue bus is on a busy street,0.12072467803955078,a gray and blue bus is on a busy street,0.10160662978887558,a blue sky,0.06988664716482162,yellow,gray,0.11793937288957841,yellow → gray,0.0191180482506752,True,0.0191180482506752,0.0191180482506752,0.1583607308889398,0,0.0191180482506752
125062,A row of white teddy bears on shelf next to DVDs.,0.15319883823394775,A row of black teddy bears on shelf next to DVDs.,0.13535252213478088,a row of books,0.05948641523718834,white,black,0.5286265603532413,white → black,0.01784631609916687,True,0.01784631609916687,0.01784631609916687,0.11649119735434296,0,0.01784631609916687
125129,A man in white is sitting at a table,0.08900441229343414,A man in black is sitting at a table,0.05192435532808304,a woman in a white robe,0.04912152141332626,white,black,0.10213195369232804,white → black,0.037080056965351105,True,0.037080056965351105,0.037080056965351105,0.4166091995878108,0,0.037080056965351105
125245,an aquarium with some blue black and yellow fish,0.08777622878551483,an aquarium with some gray black and yellow fish,0.08954381942749023,a large aquarium with many different types of fish,0.10736652463674545,blue,gray,1.8904339903388756,blue → gray,-0.0017675906419754028,False,-0.0017675906419754028,-0.0017675906419754028,-0.020137463940204017,1,-0.0017675906419754028
125405,Two brown and white dogs running in a park. ,0.15733176469802856,Two yellow and white dogs running in a park. ,0.13572663068771362,two dogs running in the dirt,0.1745251715183258,brown,yellow,2.732638116894257,brown → yellow,0.02160513401031494,True,0.02160513401031494,0.02160513401031494,0.13732213613558777,0,0.02160513401031494
125778,"A room with brown sofa and chair, tables, a fireplace, and white windows.",0.14860686659812927,"A room with green sofa and chair, tables, a fireplace, and white windows.",0.11348572373390198,"a living room with a couch, chair, and fireplace",0.11946344375610352,brown,green,0.7537516398783785,brown → green,0.035121142864227295,True,0.035121142864227295,0.035121142864227295,0.23633593566846267,0,0.035121142864227295
125806,Two black cows facing each other with woods behind them.,0.16795870661735535,Two blue cows facing each other with woods behind them.,0.13391295075416565,two cows standing in a field,0.10964950174093246,black,blue,0.4411971095806375,black → blue,0.0340457558631897,True,0.0340457558631897,0.0340457558631897,0.20270313191177977,0,0.0340457558631897
125850,A cat laying in a green bowl on a wooden table.,0.13126656413078308,A cat laying in a brown bowl on a wooden table.,0.1371915489435196,a cat curled in a bowl on a wooden floor,0.16671839356422424,green,brown,2.710365854348497,green → brown,-0.005924984812736511,False,-0.005924984812736511,-0.005924984812736511,-0.045137045004342076,1,-0.005924984812736511
125952,A piece of luggage sitting on the outside of a white building.,0.08042116463184357,A piece of luggage sitting on the outside of a blue building.,0.07655619829893112,a black rolling bag,0.08214394748210907,white,blue,0.0006248307237768647,white → blue,0.003864966332912445,True,0.003864966332912445,0.003864966332912445,0.0480590694079811,0,0.003864966332912445
126107,a white bird is flying over a beach,0.14790292084217072,a yellow bird is flying over a beach,0.1307065784931183,a bird flying over a beach with a boat in the water,0.12402787804603577,white,yellow,3.052022531001625,white → yellow,0.01719634234905243,True,0.01719634234905243,0.01719634234905243,0.11626776706731091,0,0.01719634234905243
126110,Dog sitting inside the cab of a yellow truck. ,0.177595317363739,Dog sitting inside the cab of a white truck. ,0.139895498752594,a yellow truck with a dog in the back,0.19800668954849243,yellow,white,0.3827238228816381,yellow → white,0.03769981861114502,True,0.03769981861114502,0.03769981861114502,0.2122793504399147,0,0.03769981861114502
126137,Tennis player and white outfit swinging his racket on the court. ,0.14196166396141052,Tennis player and blue outfit swinging his racket on the court. ,0.11561635881662369,a man playing tennis,0.06785903126001358,white,blue,0.0,white → blue,0.026345305144786835,True,0.026345305144786835,0.026345305144786835,0.18558041945710277,0,0.026345305144786835
126592,A red stop sign sitting under a couple of street signs.,0.17314517498016357,A yellow stop sign sitting under a couple of street signs.,0.14949099719524384,a stop sign on a street corner,0.14038822054862976,red,yellow,1.002845668885836,red → yellow,0.02365417778491974,True,0.02365417778491974,0.02365417778491974,0.13661470952124244,0,0.02365417778491974
127135,Small black and white pig on wheeled cart with protest sign.,0.17554572224617004,Small red and white pig on wheeled cart with protest sign.,0.1580570936203003,a black and white pig,0.09854638576507568,black,red,2.189868473965333,black → red,0.01748862862586975,True,0.01748862862586975,0.01748862862586975,0.09962435086481469,0,0.01748862862586975
127182,A home kitchen with white cabinets and silver appliances,0.13179974257946014,A home kitchen with red cabinets and silver appliances,0.11668483167886734,"a kitchen with a stove, sink, and dishwasher",0.07862617075443268,white,red,0.431603439250423,white → red,0.015114910900592804,True,0.015114910900592804,0.015114910900592804,0.11468088332175796,0,0.015114910900592804
127494,A white plate of food tha includes meat and vegetables.,0.10489015281200409,A blue plate of food tha includes meat and vegetables.,0.10508355498313904,a white plate with food on it,0.05812951549887657,white,blue,0.7696217241962854,white → blue,-0.00019340217113494873,False,-0.00019340217113494873,-0.00019340217113494873,-0.0018438544129265005,1,-0.00019340217113494873
127530,A man in blue shirt and white shorts playing tennis.,0.11739791929721832,A man in yellow shirt and white shorts playing tennis.,0.10020361840724945,a man playing tennis,0.07368825376033783,blue,yellow,0.5232997630804137,blue → yellow,0.017194300889968872,True,0.017194300889968872,0.017194300889968872,0.14646171748953885,0,0.017194300889968872
127660,A girl with a black eye and pig tails sits in a suitcase.,0.20725004374980927,A girl with a white eye and pig tails sits in a suitcase.,0.1840556412935257,a woman sitting in a suitcase,0.1319487988948822,black,white,0.036550846243590014,black → white,0.02319440245628357,True,0.02319440245628357,0.02319440245628357,0.11191506663459952,0,0.02319440245628357
127955,there are two brown bears that are playing together in the water,0.1774529665708542,there are two yellow bears that are playing together in the water,0.16029593348503113,two bears in water,0.1242581456899643,brown,yellow,0.5667355322771629,brown → yellow,0.01715703308582306,True,0.01715703308582306,0.01715703308582306,0.09668496062573587,0,0.01715703308582306
128051,A green bus with a smaller bus sitting on top of it.,0.1534036248922348,A red bus with a smaller bus sitting on top of it.,0.10936199128627777,a bus parked on the side of the road,0.12668898701667786,green,red,0.5430094358307873,green → red,0.04404163360595703,True,0.04404163360595703,0.04404163360595703,0.2870964335875116,0,0.04404163360595703
128148,Two brown leather couches in a living room,0.11825111508369446,Two black leather couches in a living room,0.09796611964702606,a living room with a couch and a television,0.0837525874376297,brown,black,1.6566154878308403,brown → black,0.020284995436668396,True,0.020284995436668396,0.020284995436668396,0.17154168417195312,0,0.020284995436668396
128372,People loading onto a orange and silver metro bus.,0.12429378181695938,People loading onto a orange and silver metro bus.,0.12429378181695938,a bus parked at a bus stop,0.11126795411109924,None,None,0.001074330169997921,None → None,0.0,False,0.0,0.0,0.0,0,0.0
128476,A display of several elaborately decorated pink and white cakes.,0.12851838767528534,A display of several elaborately decorated pink and brown cakes.,0.12616181373596191,a table with a bunch of cupcakes on it,0.05863020196557045,white,brown,0.021607904712964532,white → brown,0.0023565739393234253,True,0.0023565739393234253,0.0023565739393234253,0.018336472951073327,0,0.0023565739393234253
128598,"A group of red, yellow and orange fruit  mixed together.",0.13875342905521393,A group of gray yellow and orange fruit  mixed together.,0.13709726929664612,a bowl of fruit,0.04986263066530228,red,gray,0.5402070050717015,red → gray,0.00165615975856781,True,0.00165615975856781,0.00165615975856781,0.011935991563197888,0,0.00165615975856781
129054,A group of zebras on a green plain,0.12265023589134216,A group of zebras on a white plain,0.10308583080768585,a herd of zebras,0.11405863612890244,green,white,1.4189140455488747,green → white,0.01956440508365631,True,0.01956440508365631,0.01956440508365631,0.15951379906834207,0,0.01956440508365631
129135,Yellow Train stopped at the station in front of a bench.  ,0.16114482283592224,red Train stopped at the station in front of a bench.  ,0.10729615390300751,a train sitting on the tracks,0.11993281543254852,yellow,red,0.06004987640741678,yellow → red,0.053848668932914734,True,0.053848668932914734,0.053848668932914734,0.3341631954738222,0,0.053848668932914734
130386,A large sign with neon green wording sitting on the side of a road.,0.03600843623280525,A large sign with neon brown wording sitting on the side of a road.,0.0160153117030859,a sign on a pole,0.04885274916887283,green,brown,0.12492901371732479,green → brown,0.019993124529719353,True,0.019993124529719353,0.019993124529719353,0.5552344567383558,0,0.019993124529719353
130465,this is a church made of white stone,0.0752551406621933,this is a church made of black stone,0.0881640613079071,a large building with a clock on top,0.08422490209341049,white,black,0.0016898176757782373,white → black,-0.012908920645713806,False,-0.012908920645713806,-0.012908920645713806,-0.17153539986935396,1,-0.012908920645713806
130566,A yellow train on the tracks with several cars,0.09282331168651581,A brown train on the tracks with several cars,0.11365020275115967,a train on the tracks,0.106084905564785,yellow,brown,3.4061722263602565,yellow → brown,-0.02082689106464386,False,-0.02082689106464386,-0.02082689106464386,-0.22437134256727156,1,-0.02082689106464386
130579,A Boston Red Sox pitcher standing on the mound,0.14491970837116241,A Boston white Sox pitcher standing on the mound,0.14796335995197296,a baseball player standing on the mound,0.1264629065990448,red,white,2.8278081057247793,red → white,-0.003043651580810547,False,-0.003043651580810547,-0.003043651580810547,-0.021002330290475546,1,-0.003043651580810547
130613,Three fish and vegetables on a silver tray.,0.117946557700634,Three fish and vegetables on a silver tray.,0.117946557700634,a plate with some fish and vegetables on it,0.13303987681865692,None,None,4.0550389476693205,None → None,0.0,False,0.0,0.0,0.0,0,0.0
